trail_id,trail_name,national_park,state,popularity,length,elevation,difficulty,route_type,rating,num_reviews,trailhead_lat,trailhead_long
10111932,Porters Creek Trail,Great Smoky Mountains National Park,Tennessee,23.7,7.0,460.9,3,out and back,4.5,327,35.69662,-83.38846
10026407,Mount Cammerer via Low Gap Trail,Great Smoky Mountains National Park,Tennessee,23.6,11.9,965.9,5,out and back,4.5,295,35.75637,-83.20788
10040734,Gatlinburg Trail,Great Smoky Mountains National Park,Tennessee,22.5,3.8,50.0,1,out and back,4.0,337,35.68562,-83.53732
10012354,Laurel Falls and Cove Mountain,Great Smoky Mountains National Park,Tennessee,21.5,7.7,571.8,3,out and back,4.0,268,35.6719,-83.58056
10264089,Jump Off Trail via Appalachian Trail,Great Smoky Mountains National Park,Tennessee,21.4,6.2,451.7,3,out and back,4.5,225,35.61097,-83.42474
10030861,Cucumber Gap and Little River Loop Trail,Great Smoky Mountains National Park,Tennessee,21.1,5.6,241.7,3,loop,4.5,269,35.65342,-83.58016
10040730,Indian Flats Falls via Middle Prong Trail,Great Smoky Mountains National Park,Tennessee,19.6,8.1,389.8,3,out and back,4.5,156,35.61853,-83.66995
10259853,Cades Cove Loop Road,Great Smoky Mountains National Park,Tennessee,18.9,10.1,210.9,1,loop,4.5,259,35.60651,-83.77419
10036684,Mount LeConte via Appalachian Trail and Boulevard Trail,Great Smoky Mountains National Park,Tennessee,18.4,15.6,1118.9,7,out and back,4.5,111,35.61095,-83.42487
10305945,Cataract Falls,Great Smoky Mountains National Park,Tennessee,17.9,1.1,8.8,1,out and back,4.0,260,35.68551,-83.53714
10015520,Gabes Mountain Trail to Hen Wallow Falls,Great Smoky Mountains National Park,Tennessee,17.7,4.3,296.9,3,out and back,4.5,227,35.75779,-83.20967
10234282,Mount LeConte and Rainbow Falls via The Bullhead Trail,Great Smoky Mountains National Park,Tennessee,17.6,12.8,1184.8,5,loop,4.5,175,35.67573,-83.48563
10259336,Baskins Creek Trail and Baskins Creek Falls,Great Smoky Mountains National Park,Tennessee,16.5,6.4,529.7,3,out and back,4.5,159,35.67745,-83.47853
10111797,Mount LeConte via Trillium Gap Loop Trail,Great Smoky Mountains National Park,Tennessee,16.3,14.9,1225.9,5,loop,4.5,81,35.68006,-83.46228
10250846,Icewater Spring via Appalachian Trail,Great Smoky Mountains National Park,Tennessee,15.6,6.2,415.7,5,out and back,4.5,113,35.61096,-83.42467
10241040,Middle Prong Trail,Great Smoky Mountains National Park,Tennessee,15.6,7.9,381.9,3,out and back,4.5,140,35.61741,-83.66946
10111984,Rocky Top from Lead Cove Trailhead,Great Smoky Mountains National Park,Tennessee,15.5,10.5,1177.7,5,out and back,4.5,92,35.60686,-83.74488
10033590,Spruce Flats Falls via Lumber Ridge Loop,Great Smoky Mountains National Park,Tennessee,15.1,7.0,459.9,3,loop,4.5,86,35.64146,-83.68935
10235587,Roaring Fork Motor Nature Trail,Great Smoky Mountains National Park,Tennessee,15.0,6.7,365.8,3,point to point,4.5,119,35.68552,-83.49645
10111542,Gregory Ridge Trail to Gregory Bald,Great Smoky Mountains National Park,Tennessee,14.7,11.6,1023.8,7,out and back,4.5,125,35.56245,-83.84573
10029217,Walker Sisters Home via Little Brier Gap Trail,Great Smoky Mountains National Park,Tennessee,14.7,3.9,134.7,1,out and back,4.5,111,35.67828,-83.64753
10235562,Meigs Creek Trail,Great Smoky Mountains National Park,Tennessee,13.8,6.5,403.9,3,out and back,4.5,116,35.6693,-83.66208
10262146,Trillium Gap Trail to Grotto Falls,Great Smoky Mountains National Park,Tennessee,13.8,6.8,378.9,3,out and back,4.5,83,35.67558,-83.4857
10032533,Little River Trail to Little River Upper Falls and Grouse Creek Campground,Great Smoky Mountains National Park,Tennessee,13.7,12.3,369.7,1,out and back,4.5,92,35.65366,-83.58015
10351769,Myrtle Point and Mount LeConte via Alum Cave Trail,Great Smoky Mountains National Park,Tennessee,13.7,11.5,944.0,5,out and back,5.0,61,35.62909,-83.45096
10253465,Look Rock Tower Trail,Great Smoky Mountains National Park,Tennessee,13.2,0.9,51.8,1,out and back,4.0,98,35.63124,-83.94022
10235564,West Prong Trail,Great Smoky Mountains National Park,Tennessee,13.1,5.0,414.8,3,out and back,4.5,100,35.64091,-83.69115
10111449,Fighting Creek Nature Trail,Great Smoky Mountains National Park,Tennessee,13.0,1.4,37.8,1,loop,4.0,108,35.68552,-83.53706
10274659,Appalachian Trail: Newfound Gap to Sweat Heifer Creek Trail,Great Smoky Mountains National Park,Tennessee,13.0,3.3,262.7,3,out and back,4.5,87,35.61084,-83.42526
10042717,Mount Sterling via Mount Sterling Gap,Great Smoky Mountains National Park,Tennessee,12.9,5.1,589.8,5,out and back,4.5,86,35.70021,-83.09749
10008524,Rich Mountain Loop Trail,Great Smoky Mountains National Park,Tennessee,12.7,8.3,606.9,3,loop,4.0,113,35.60645,-83.77646
10040735,Sugarlands Valley Nature Trail,Great Smoky Mountains National Park,Tennessee,12.5,0.5,5.8,1,loop,4.0,97,35.67956,-83.53127
10033605,Maddron Bald Trail to Albright Grove Loop,Great Smoky Mountains National Park,Tennessee,12.4,6.6,443.8,3,loop,4.0,124,35.76935,-83.2667
10258642,"Noah ""Bud"" Ogle Self-Guiding Trail",Great Smoky Mountains National Park,Tennessee,12.3,0.7,21.9,1,loop,4.5,91,35.68348,-83.49042
10098025,Appalachian Trail: Clingman Dome to Cades Cove,Great Smoky Mountains National Park,Tennessee,11.9,23.9,1036.9,5,point to point,4.5,39,35.56271,-83.49999
10037737,Twin Creeks Trail,Great Smoky Mountains National Park,Tennessee,11.8,4.5,240.8,1,out and back,4.0,65,35.70124,-83.51204
10033596,Baskins Creek Falls Trail to Greenbrier Cove,Great Smoky Mountains National Park,Tennessee,11.7,9.8,559.9,3,point to point,4.0,41,35.67703,-83.47849
10318501,Huskey Branch Falls,Great Smoky Mountains National Park,Tennessee,11.6,4.7,116.7,1,out and back,4.5,63,35.65364,-83.58022
10255292,Old Sugarlands Trail,Great Smoky Mountains National Park,Tennessee,11.5,7.5,382.8,3,out and back,4.0,90,35.68804,-83.53492
10260022,Metcalf Bottoms Trail,Great Smoky Mountains National Park,Tennessee,11.4,1.5,57.0,1,out and back,4.5,87,35.67828,-83.64769
10278112,Mount LeConte via Rainbow Falls Trail,Great Smoky Mountains National Park,Tennessee,11.3,13.0,1219.8,7,out and back,4.5,70,35.67577,-83.48556
10265630,Rainbow Falls Trail and Cliff Tops Trail,Great Smoky Mountains National Park,Tennessee,11.3,12.6,1194.8,5,out and back,4.5,60,35.6755,-83.48568
10033607,Appalachian Trail: Davenport Gap to Max Patch,Great Smoky Mountains National Park,Tennessee,11.2,13.3,1658.7,5,point to point,4.5,40,35.78333,-83.10927
10235691,Schoolhouse Gap Trail,Great Smoky Mountains National Park,Tennessee,10.7,4.7,182.0,3,out and back,4.0,82,35.627250000000004,-83.72644
10280663,Meigs Creek Trail: Short Version,Great Smoky Mountains National Park,Tennessee,10.7,3.5,226.8,3,out and back,4.5,75,35.66942,-83.66239
10111624,Injun Creek Trail,Great Smoky Mountains National Park,Tennessee,10.6,6.9,447.8,3,out and back,4.0,68,35.72964,-83.40584
10010713,Anthony Creek Leadbetter Ridge Loop Trail,Great Smoky Mountains National Park,Tennessee,10.1,12.9,988.8,5,loop,4.5,38,35.60421,-83.77067
10242506,Myrtle Point via Appalachian Trail and Boulevard Trail,Great Smoky Mountains National Park,Tennessee,10.1,15.7,1130.8,3,out and back,4.5,40,35.61041,-83.42557
10266181,Jakes Creek Trail to Avent Cabin,Great Smoky Mountains National Park,Tennessee,9.9,2.7,146.9,1,out and back,4.5,68,35.65229,-83.58147
10292939,Mount Le Conte,Great Smoky Mountains National Park,Tennessee,9.8,12.5,994.0,5,out and back,5.0,33,35.68029,-83.46251
10111792,Chestnut Branch Trail to Mount Cammerer,Great Smoky Mountains National Park,Tennessee,9.5,10.1,1005.8,5,out and back,4.5,39,35.75946,-83.10599
10111329,Chestnut Top Trail to Whiteoak Sink,Great Smoky Mountains National Park,Tennessee,9.1,10.1,602.9,3,out and back,4.0,64,35.66054,-83.70901
10279123,Brushy Mountain,Great Smoky Mountains National Park,Tennessee,9.1,6.3,528.8,5,out and back,4.0,31,35.68026,-83.46246
10284971,Lynn Camp Via Middle Prong Trail,Great Smoky Mountains National Park,Tennessee,9.0,4.4,157.0,3,out and back,4.5,32,35.61861,-83.67006
10042714,Cove Hardwoods Nature Trail,Great Smoky Mountains National Park,Tennessee,8.8,0.8,62.8,3,loop,4.0,52,35.63642,-83.49171
10260510,Newfound Gap Road Drive,Great Smoky Mountains National Park,Tennessee,8.8,29.4,1191.8,3,point to point,4.5,22,35.68449,-83.53498
10258633,Elkmont Nature Trail,Great Smoky Mountains National Park,Tennessee,8.7,0.8,29.0,1,loop,4.0,50,35.65775,-83.58068
10270730,Jakes Creek via Miry Ridge Trail and Appalachian Trail Loop,Great Smoky Mountains National Park,Tennessee,8.6,25.2,1551.7,5,loop,4.5,20,35.65201,-83.58122
10235575,Mt. Sterling via Baxter Creek Trail,Great Smoky Mountains National Park,Tennessee,8.6,11.7,1255.8,5,out and back,4.5,44,35.75117,-83.10971
10039311,Lower Mount Cammerer Trail,Great Smoky Mountains National Park,Tennessee,8.6,14.5,578.8,5,out and back,4.5,35,35.75396,-83.20703
10245065,Elijah Oliver Place Trail,Great Smoky Mountains National Park,Tennessee,8.5,1.2,29.9,1,out and back,4.0,53,35.59758,-83.84334
10353236,Rocky Top via Anthony Creek Trail,Great Smoky Mountains National Park,Tennessee,8.2,11.7,1118.9,5,out and back,4.5,41,35.60501,-83.7701
10276323,Newfound Gap to Indian Gap,Great Smoky Mountains National Park,Tennessee,8.2,3.3,256.9,1,out and back,4.0,40,35.61057,-83.42605
10235696,Grapeyard Ridge Trail,Great Smoky Mountains National Park,Tennessee,8.2,14.4,980.8,5,out and back,4.0,47,35.70772,-83.38335
10235671,Huskey Gap Trail,Great Smoky Mountains National Park,Tennessee,8.1,3.8,381.0,1,out and back,4.0,34,35.66318,-83.52673
10038786,Brushy Mountain Trail,Great Smoky Mountains National Park,Tennessee,8.0,11.2,933.9,5,out and back,4.0,34,35.69686,-83.3878
10306112,Courthouse Rock Trail,Great Smoky Mountains National Park,Tennessee,7.9,2.2,221.0,3,out and back,4.5,27,35.65007,-83.5128
10234202,Jakes Creek and Lynn Camp Prong,Great Smoky Mountains National Park,Tennessee,7.8,16.8,1195.7,3,out and back,4.0,22,35.65234,-83.58154
10294985,Riverview Quiet Walkway,Great Smoky Mountains National Park,Tennessee,7.8,0.9,43.0,1,loop,4.0,35,35.66337,-83.52636
10012885,Sugarland Mountain Trail,Great Smoky Mountains National Park,Tennessee,7.7,11.7,1347.8,5,point to point,4.5,30,35.67171,-83.58043
10011050,Little Bottoms Trail,Great Smoky Mountains National Park,Tennessee,7.7,6.9,289.9,3,out and back,4.0,35,35.60914,-83.93525
10008136,Appalachian Trail: Fontana Lake to Mount Squires,Great Smoky Mountains National Park,Tennessee,7.6,15.3,1590.8,3,point to point,4.5,10,35.46048,-83.81107
10235590,Curry Mountain Trail,Great Smoky Mountains National Park,Tennessee,7.4,6.4,392.0,3,out and back,4.0,39,35.67542,-83.64643
10111543,Gregory's Little Bald Trail,Great Smoky Mountains National Park,Tennessee,7.4,10.0,777.8,5,out and back,4.5,14,35.54295,-83.89432
10028074,Cosby Self-Guided Nature Trail,Great Smoky Mountains National Park,Tennessee,7.3,1.1,47.9,1,loop,4.5,30,35.7559,-83.2078
10111867,"Old Sugarlands, Twin Creeks, Gatlinburg Loop Trail",Great Smoky Mountains National Park,Tennessee,7.1,10.0,465.7,3,loop,3.5,12,35.68757,-83.53477
10244630,Metcalf Bottoms Trail to Laurel Falls,Great Smoky Mountains National Park,Tennessee,7.0,12.3,937.0,5,out and back,4.0,17,35.67822,-83.64762
10030871,"Gabes Mountaun, Maddron Bald and Snake Den Ridge Loop",Great Smoky Mountains National Park,Tennessee,7.0,17.0,1302.7,7,loop,3.5,13,35.75722,-83.20895
10030854,Finley Cane Trail,Great Smoky Mountains National Park,Tennessee,6.9,5.2,190.8,1,out and back,4.0,25,35.60662,-83.74499
10033603,Old Settlers Trail,Great Smoky Mountains National Park,Tennessee,6.7,16.2,1052.8,3,point to point,4.0,25,35.70774,-83.37997
10235689,Lead Cove Trail,Great Smoky Mountains National Park,Tennessee,6.6,3.3,353.9,3,out and back,4.0,29,35.60661,-83.74485
10030856,Lead Cove and Finley Cane Trail,Great Smoky Mountains National Park,Tennessee,6.6,6.7,446.8,3,loop,4.0,36,35.60663,-83.74499
10242204,Thunderhead Prong Quiet Walkway,Great Smoky Mountains National Park,Tennessee,6.5,1.3,64.9,1,out and back,3.5,19,35.617490000000004,-83.66965
10349553,Whiteoak Sinks,Great Smoky Mountains National Park,Tennessee,6.5,4.4,194.8,1,out and back,4.5,33,35.62771,-83.72638
10299002,Mount Cammerer Loop - Low Gap and Lower Cammerer,Great Smoky Mountains National Park,Tennessee,6.0,16.2,1051.0,5,loop,4.5,18,35.75595,-83.208
10235566,Little River and Goshen Prong Trail,Great Smoky Mountains National Park,Tennessee,6.0,13.5,1364.0,5,point to point,4.0,18,35.65359,-83.58002
10112071,Snake Den Ridge Low Gap Trail,Great Smoky Mountains National Park,Tennessee,6.0,12.7,1200.0,5,loop,4.0,22,35.75363,-83.20682
10111114,Rabbit and Abrams Creeks Loop Trail,Great Smoky Mountains National Park,Tennessee,5.9,15.2,1219.8,3,loop,4.0,11,35.60777,-83.93649
10259293,Appalachian Trail: Newfound Gap to Fontana Lake,Great Smoky Mountains National Park,Tennessee,5.9,38.3,2461.9,7,point to point,5.0,6,35.61105,-83.42533
10235663,Meigs Mountain Trail,Great Smoky Mountains National Park,Tennessee,5.8,9.2,450.8,3,out and back,4.0,18,35.65192,-83.58124
10235661,Bote Mountain Trail,Great Smoky Mountains National Park,Tennessee,5.7,13.3,1051.0,5,out and back,4.0,22,35.62813,-83.72532
10259290,Appalachian Trail: Newfound Gap to Davenport Gap,Great Smoky Mountains National Park,Tennessee,5.7,30.4,1736.8,7,point to point,5.0,10,35.61071,-83.42556
10293410,Cades Cove Loop Hike,Great Smoky Mountains National Park,Tennessee,5.7,10.3,823.0,3,loop,4.0,11,35.60674,-83.79496
10253852,Tremont Logging History Auto Tour,Great Smoky Mountains National Park,Tennessee,5.7,6.1,169.8,1,out and back,4.0,7,35.64103,-83.69049
10270198,Abrams Falls Via Abrams Creek Campground,Great Smoky Mountains National Park,Tennessee,5.6,9.7,435.9,3,out and back,4.5,15,35.61058,-83.93256
10270658,"Mount Sterling Loop (via Low Gap, Big Creek, Swallow Fork)",Great Smoky Mountains National Park,Tennessee,5.5,28.5,2473.8,5,loop,4.5,9,35.75576,-83.20782
10235153,Ace Gap Trail,Great Smoky Mountains National Park,Tennessee,5.4,10.2,538.9,3,out and back,4.0,18,35.64565,-83.80544
10002998,Cove Mountain Laurel Falls Loop Trail,Great Smoky Mountains National Park,Tennessee,5.3,15.7,906.8,3,loop,3.5,13,35.68795,-83.53817
10111793,Mount Cammerer via Groundhog Ridge Manway,Great Smoky Mountains National Park,Tennessee,5.3,15.5,1934.9,5,out and back,4.0,6,35.78288,-83.17382
10111113,Abrams Creek and Cooper Road Loop Trail,Great Smoky Mountains National Park,Tennessee,5.3,11.2,728.8,3,loop,4.5,7,35.60931,-83.93526
10318533,Look Rock Tower,Great Smoky Mountains National Park,Tennessee,5.1,0.6,14.9,1,out and back,4.5,8,35.63748,-83.93763
10111112,Abrams Creek Trail,Great Smoky Mountains National Park,Tennessee,5.1,9.3,114.0,3,loop,4.0,4,35.60628,-83.77778
10111498,Gabes Mountain Trail to Greenbrier Creek,Great Smoky Mountains National Park,Tennessee,5.1,8.4,503.8,3,out and back,4.0,11,35.75762,-83.20969
10111685,Laurel Creek Loop Trail,Great Smoky Mountains National Park,Tennessee,5.1,10.1,719.9,3,loop,4.0,8,35.62834,-83.72625
10037739,Maddron Bald,Great Smoky Mountains National Park,Tennessee,5.1,13.8,1079.0,5,out and back,4.0,13,35.76937,-83.26669
10235579,Snake Den Ridge Trail,Great Smoky Mountains National Park,Tennessee,5.0,10.6,1063.8,5,out and back,4.0,16,35.75377,-83.20691
10030321,Bradley Fork Trail,Great Smoky Mountains National Park,Tennessee,4.8,8.3,260.9,1,out and back,4.0,18,35.56287,-83.31063
10269553,"Middle Prong, Lynn Camp, Miry Ridge-Panther Creek Loop",Great Smoky Mountains National Park,Tennessee,4.8,14.3,860.8,3,loop,4.5,14,35.6179,-83.66969
10005838,Russell Field Trail,Great Smoky Mountains National Park,Tennessee,4.8,11.5,791.9,3,loop,4.5,7,35.6057,-83.77778
10038790,Appalachian Trail and Chestnut Branch Trail Loop,Great Smoky Mountains National Park,Tennessee,4.7,5.3,417.0,3,loop,4.0,11,35.7705,-83.11108
10434946,Cataract Falls ADA Route,Great Smoky Mountains National Park,Tennessee,4.6,0.7,7.9,1,out and back,4.0,13,35.68574,-83.53732
10405760,Walker Sisters Home via Little Greenbrier Trail,Great Smoky Mountains National Park,Tennessee,4.6,4.9,235.9,1,out and back,4.5,12,35.69408,-83.64598
10040718,Pine Mountain Loop Trail,Great Smoky Mountains National Park,Tennessee,4.3,8.0,429.8,3,loop,3.5,7,35.60784,-83.9362
10317135,"Abram Falls, Hatcher Mountain, Copper Road and Wet Bottom Loop",Great Smoky Mountains National Park,Tennessee,4.3,12.9,642.8,3,loop,4.0,9,35.59137,-83.85285
10266258,Abrams Falls Via Cooper Road and Little Bottoms Trails,Great Smoky Mountains National Park,Tennessee,4.2,9.9,436.8,3,out and back,4.5,9,35.61055,-83.93256
10245187,Pine Oak Nature Trail,Great Smoky Mountains National Park,Tennessee,4.2,0.8,61.9,1,loop,3.5,11,35.60039,-83.77414
10396656,Little Mountain via Little Greenbrier Trail,Great Smoky Mountains National Park,Tennessee,4.2,3.9,196.0,3,out and back,4.5,11,35.69412,-83.646
10340048,Chestnut Top Trail,Great Smoky Mountains National Park,Tennessee,4.1,8.5,507.8,5,out and back,4.0,14,35.66048,-83.70866
10410103,John Oliver Cabin Access,Great Smoky Mountains National Park,Tennessee,4.1,0.5,11.9,1,loop,4.5,16,35.60664,-83.79467
10339384,Lumber Ridge to Middle Prong Loop,Great Smoky Mountains National Park,Tennessee,4.0,20.0,1166.8,3,loop,4.0,7,35.64143,-83.68957
10253863,Lynn Camp Prong Trail,Great Smoky Mountains National Park,Tennessee,3.9,18.4,1155.8,3,out and back,4.0,7,35.61744,-83.66945
10028060,Cooper Road and Rabbit Creek Loop Trail,Great Smoky Mountains National Park,Tennessee,3.9,15.6,901.9,5,loop,3.5,9,35.59124,-83.85210000000001
10235670,Crib Gap Trail,Great Smoky Mountains National Park,Tennessee,3.8,3.9,225.9,3,out and back,3.5,12,35.60484,-83.77035
10391724,Rich Mountain to Indian Grave Gap,Great Smoky Mountains National Park,Tennessee,3.8,4.2,465.7,3,point to point,4.0,15,35.64465,-83.80521
10111520,Gold Mine & Cane Creek Trails,Great Smoky Mountains National Park,Tennessee,3.8,7.2,299.9,3,out and back,3.0,13,35.64565,-83.90975
10362040,Newfound Gap to Grassy Patch,Great Smoky Mountains National Park,Tennessee,3.7,13.7,815.9,5,point to point,5.0,8,35.61114,-83.42486
10343693,Rabbit Creek Trail to Abrams Falls Trail Loop,Great Smoky Mountains National Park,Tennessee,3.6,11.1,556.0,5,loop,4.5,6,35.59133,-83.85286
10297639,Mount Crammerer to Mount Sterling Rd,Great Smoky Mountains National Park,Tennessee,3.5,9.7,461.8,3,point to point,5.0,3,35.75274,-83.20308
10302968,Crib Gap-Turkeypen Ridge-Schoolhouse Gap,Great Smoky Mountains National Park,Tennessee,3.4,6.0,260.9,3,point to point,4.5,7,35.60407,-83.76865
10249047,Cove Mountain Trail to Little Brier Gap,Great Smoky Mountains National Park,Tennessee,3.4,13.3,894.9,3,point to point,3.5,3,35.68823,-83.5381
10425261,Roundtop Trail,Great Smoky Mountains National Park,Tennessee,3.4,14.7,905.9,3,out and back,4.5,11,35.69245,-83.64608
10427717,Balsam Mountain Loop,Great Smoky Mountains National Park,Tennessee,3.3,25.1,1852.0,5,loop,4.5,7,35.70024,-83.09743
10397577,Quilliam Cave via Courthouse Rock Trail,Great Smoky Mountains National Park,Tennessee,3.3,2.7,353.9,3,out and back,4.5,7,35.65192,-83.51326
10338529,Wet Bottom Trail,Great Smoky Mountains National Park,Tennessee,3.2,1.7,25.9,3,out and back,3.5,3,35.59784,-83.84342
10383584,"Schoolhouse Gap Trail, Turkeypen Ridge Trail, and Finley Cane Trail Loop",Great Smoky Mountains National Park,Tennessee,3.2,9.2,360.0,3,loop,3.5,10,35.62733,-83.72649
10111163,Doe Knob to Spence Field via Appalachian Trail,Great Smoky Mountains National Park,Tennessee,3.2,31.2,2283.9,3,out and back,4.0,2,35.5625,-83.84611
10321830,Low Gap and Gabes Mountain Trail Loop,Great Smoky Mountains National Park,Tennessee,3.1,20.1,1493.8,5,loop,4.0,6,35.75198,-83.20504
10483779,Sutton Ridge Overlook Trail,Great Smoky Mountains National Park,Tennessee,3.0,3.0,95.7,3,out and back,4.5,9,35.75322,-83.20661
10294869,Cades Cove to Ledbetter Ridge,Great Smoky Mountains National Park,Tennessee,2.9,4.9,326.7,3,out and back,4.5,2,35.60413,-83.76884
10361662,Abrams Creek to Cades Cove Loop,Great Smoky Mountains National Park,Tennessee,2.8,15.6,846.7,3,loop,4.5,4,35.60787,-83.93623
10363878,Tricorner Knob and Mount Guyot via Snake Den Ridge Trail,Great Smoky Mountains National Park,Tennessee,2.8,19.8,1571.9,5,out and back,5.0,4,35.75324,-83.20788
10259232,Lynn Camp Prong and Appalachian Trail Loop,Great Smoky Mountains National Park,Tennessee,2.7,20.3,1119.8,5,loop,0.0,0,35.61869,-83.67008
10368591,"Anthony Creek Trail, Russell Field Trail, Appalachian Trail, and Bote Mountain Trail Loop",Great Smoky Mountains National Park,Tennessee,2.6,14.6,1108.9,5,loop,4.5,4,35.60495,-83.77005
10346542,Newfound Gap Overlook to Campsite 49 via Appalachian Trail,Great Smoky Mountains National Park,Tennessee,2.6,18.0,1538.9,3,out and back,5.0,2,35.61101,-83.42492
10353016,Newfound Gap Loop via Goshen Prong to Sugarland Mountain,Great Smoky Mountains National Park,Tennessee,2.5,28.9,2023.9,5,loop,5.0,2,35.61123,-83.42527
10235598,Beard Cane Trail,Great Smoky Mountains National Park,Tennessee,2.5,18.5,865.9,5,out and back,3.5,6,35.64563,-83.80542
10297048,Appalachian Trail: Mount Cammerer to Clingmans Dome,Great Smoky Mountains National Park,Tennessee,2.4,35.2,3081.8,5,point to point,5.0,1,35.77038,-83.11131
10265023,Snake Den Ridge Trail to Low Den Gap Trail Loop,Great Smoky Mountains National Park,Tennessee,2.4,26.1,2183.0,5,loop,0.0,0,35.7559,-83.2076
10304636,Tremont Thunderhead Prong Trail,Great Smoky Mountains National Park,Tennessee,2.4,14.2,1147.9,5,out and back,3.5,4,35.61756,-83.66961
10317681,Cat Stairs,Great Smoky Mountains National Park,Tennessee,2.3,7.0,873.9,3,loop,4.0,2,35.70277,-83.35788
10297763,Mount Guyot via Maddron Bald,Great Smoky Mountains National Park,Tennessee,2.3,22.5,1581.0,5,out and back,5.0,1,35.76926,-83.26684
10389245,Peregrine Peak and Rainbow Falls via Alum Cave Trail,Great Smoky Mountains National Park,Tennessee,2.3,17.1,1455.7,5,out and back,4.0,1,35.62955,-83.45154
10406148,Laurel Falls via Little Greenbrier Trail,Great Smoky Mountains National Park,Tennessee,2.3,12.5,946.7,5,out and back,4.0,4,35.69409,-83.64606
10389243,"Trillium Gap, Grotto Falls, Brushy Mountain,  Bull Head Trail Loop",Great Smoky Mountains National Park,Tennessee,2.2,16.5,1279.9,5,loop,4.0,2,35.67578,-83.48589
10321953,"Anthony Creek, Bote Mountain, Eagle Creek, and Lakeshore to Hazel Creek",Great Smoky Mountains National Park,Tennessee,2.2,19.9,1189.9,5,point to point,4.5,3,35.60569,-83.77627
10017119,Hannah Mountain Trail,Great Smoky Mountains National Park,Tennessee,2.2,18.1,887.0,3,out and back,3.0,4,35.54287,-83.8945
10419908,Elkmont to Fontana Lake,Great Smoky Mountains National Park,Tennessee,2.2,40.5,2167.7,5,point to point,5.0,2,35.65366,-83.58021
10307201,Anthony Creek and Middle Prong Trail,Great Smoky Mountains National Park,Tennessee,1.9,18.9,1458.8,5,point to point,5.0,1,35.60296,-83.76684
10411473,Mount Collins via Little River Trail and Sugarland Mountain Trail,Great Smoky Mountains National Park,Tennessee,1.7,24.4,1383.8,5,out and back,4.0,1,35.65366,-83.58021
10478750,Cucumber Gap and Huskey Branch Falls via Jake's Creek Trail,Great Smoky Mountains National Park,Tennessee,1.7,6.1,365.8,3,out and back,5.0,1,35.65245,-83.58135
10483088,Mt. Cammerer Backpacking Loop,Great Smoky Mountains National Park,Tennessee,1.5,32.7,2133.9,5,loop,4.0,1,35.75632,-83.20835
10485694,Turkeypen Ridge Trail to White Oak Sinks,Great Smoky Mountains National Park,Tennessee,1.4,9.4,374.0,3,loop,5.0,2,35.60674,-83.74514
10365517,Gold Mine Trail,Great Smoky Mountains National Park,Tennessee,1.4,2.0,123.7,1,out and back,3.0,2,35.64568,-83.90975
10518971,"Anthony Creek, Bote Mountain and Crib Gap Loop",Great Smoky Mountains National Park,Tennessee,1.4,13.3,884.8,3,loop,4.0,1,35.60412,-83.7688
10245723,Crooked Arm Scott Mountain Trail,Great Smoky Mountains National Park,Tennessee,1.4,11.8,1011.9,5,out and back,2.5,4,35.60654,-83.77723
10028187,Guadalupe Peak Texas Highpoint Trail,Guadalupe Mountains National Park,Texas,31.1,8.1,873.9,5,out and back,5.0,733,31.89666,-104.82815
10004933,Lost Mine Trail,Big Bend National Park,Texas,28.6,4.2,335.0,3,out and back,5.0,395,29.2744,-103.28635
10011441,South Rim Trail - Boot Springs Trail,Big Bend National Park,Texas,23.9,11.0,709.9,5,loop,5.0,247,29.26998,-103.30112
10009732,The Window Trail,Big Bend National Park,Texas,22.8,5.2,289.0,3,out and back,4.5,314,29.27021,-103.30106
10007106,Emory Peak Trail,Big Bend National Park,Texas,21.8,8.5,731.8,5,out and back,5.0,241,29.27022,-103.301
10015561,Santa Elena Canyon Trail,Big Bend National Park,Texas,21.6,1.5,185.9,1,out and back,4.5,289,29.16735,-103.6105
10033727,Devil's Hall Trail,Guadalupe Mountains National Park,Texas,17.8,3.6,175.9,3,out and back,4.5,233,31.89668,-104.82815
10014200,Balanced Rock Trail,Big Bend National Park,Texas,17.3,1.9,70.7,1,out and back,4.5,180,29.41042,-103.20765
10015800,Boquillas Canyon Trail,Big Bend National Park,Texas,12.6,1.2,69.8,3,out and back,4.0,98,29.20065,-102.91936
10000013,McKittrick Canyon Trail,Guadalupe Mountains National Park,Texas,11.5,20.2,1330.8,3,out and back,4.5,64,31.97778,-104.75232
10034817,Hot Springs Canyon Trail,Big Bend National Park,Texas,11.4,5.5,280.7,3,loop,4.5,54,29.18655,-102.97276
10009005,Outer Mountain Loop,Big Bend National Park,Texas,11.3,24.1,1739.8,5,loop,4.5,40,29.2164,-103.36906
10245047,Big Bend Hot Springs Trail,Big Bend National Park,Texas,11.1,1.1,38.7,1,loop,4.0,51,29.17748,-102.99924
10034810,Smith Spring Trail,Guadalupe Mountains National Park,Texas,10.9,2.4,118.0,1,loop,4.5,90,31.90662,-104.8016
10003528,Emory Peak Loop via Pinnacles & Laguna Meadow,Big Bend National Park,Texas,10.6,10.8,816.9,5,loop,4.5,36,29.27048,-103.30166
10002136,Window View Trail,Big Bend National Park,Texas,10.1,0.3,4.0,1,loop,4.0,51,29.27017,-103.301
